Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-01T22:00+01:00;2024-03-01T23:00+01:00;2024-03-01;22:00;23:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-01T22:00+01:00;2024-03-01T23:00+01:00;2024-03-01;22:00;23:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-01T22:00+01:00;2024-03-01T23:00+01:00;2024-03-01;22:00;23:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-01T22:00+01:00;2024-03-01T23:00+01:00;2024-03-01;22:00;23:00;Totalt i retning Vika;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-01T22:00+01:00;2024-03-01T23:00+01:00;2024-03-01;22:00;23:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-01T23:00+01:00;2024-03-02T00:00+01:00;2024-03-01;23:00;00:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-01T23:00+01:00;2024-03-02T00:00+01:00;2024-03-01;23:00;00:00;2;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-01T23:00+01:00;2024-03-02T00:00+01:00;2024-03-01;23:00;00:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-01T23:00+01:00;2024-03-02T00:00+01:00;2024-03-01;23:00;00:00;Totalt i retning Vika;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-01T23:00+01:00;2024-03-02T00:00+01:00;2024-03-01;23:00;00:00;Totalt;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T00:00+01:00;2024-03-02T01:00+01:00;2024-03-02;00:00;01:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T00:00+01:00;2024-03-02T01:00+01:00;2024-03-02;00:00;01:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T00:00+01:00;2024-03-02T01:00+01:00;2024-03-02;00:00;01:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T00:00+01:00;2024-03-02T01:00+01:00;2024-03-02;00:00;01:00;Totalt i retning Vika;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T00:00+01:00;2024-03-02T01:00+01:00;2024-03-02;00:00;01:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T01:00+01:00;2024-03-02T02:00+01:00;2024-03-02;01:00;02:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T01:00+01:00;2024-03-02T02:00+01:00;2024-03-02;01:00;02:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T01:00+01:00;2024-03-02T02:00+01:00;2024-03-02;01:00;02:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T01:00+01:00;2024-03-02T02:00+01:00;2024-03-02;01:00;02:00;Totalt i retning Vika;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T01:00+01:00;2024-03-02T02:00+01:00;2024-03-02;01:00;02:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T02:00+01:00;2024-03-02T03:00+01:00;2024-03-02;02:00;03:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T02:00+01:00;2024-03-02T03:00+01:00;2024-03-02;02:00;03:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T02:00+01:00;2024-03-02T03:00+01:00;2024-03-02;02:00;03:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T02:00+01:00;2024-03-02T03:00+01:00;2024-03-02;02:00;03:00;Totalt i retning Vika;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T02:00+01:00;2024-03-02T03:00+01:00;2024-03-02;02:00;03:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T03:00+01:00;2024-03-02T04:00+01:00;2024-03-02;03:00;04:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T03:00+01:00;2024-03-02T04:00+01:00;2024-03-02;03:00;04:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T03:00+01:00;2024-03-02T04:00+01:00;2024-03-02;03:00;04:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T03:00+01:00;2024-03-02T04:00+01:00;2024-03-02;03:00;04:00;Totalt i retning Vika;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T03:00+01:00;2024-03-02T04:00+01:00;2024-03-02;03:00;04:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T04:00+01:00;2024-03-02T05:00+01:00;2024-03-02;04:00;05:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T04:00+01:00;2024-03-02T05:00+01:00;2024-03-02;04:00;05:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T04:00+01:00;2024-03-02T05:00+01:00;2024-03-02;04:00;05:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T04:00+01:00;2024-03-02T05:00+01:00;2024-03-02;04:00;05:00;Totalt i retning Vika;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T04:00+01:00;2024-03-02T05:00+01:00;2024-03-02;04:00;05:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T05:00+01:00;2024-03-02T06:00+01:00;2024-03-02;05:00;06:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T05:00+01:00;2024-03-02T06:00+01:00;2024-03-02;05:00;06:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T05:00+01:00;2024-03-02T06:00+01:00;2024-03-02;05:00;06:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T05:00+01:00;2024-03-02T06:00+01:00;2024-03-02;05:00;06:00;Totalt i retning Vika;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T05:00+01:00;2024-03-02T06:00+01:00;2024-03-02;05:00;06:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T06:00+01:00;2024-03-02T07:00+01:00;2024-03-02;06:00;07:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T06:00+01:00;2024-03-02T07:00+01:00;2024-03-02;06:00;07:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T06:00+01:00;2024-03-02T07:00+01:00;2024-03-02;06:00;07:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T06:00+01:00;2024-03-02T07:00+01:00;2024-03-02;06:00;07:00;Totalt i retning Vika;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T06:00+01:00;2024-03-02T07:00+01:00;2024-03-02;06:00;07:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T07:00+01:00;2024-03-02T08:00+01:00;2024-03-02;07:00;08:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T07:00+01:00;2024-03-02T08:00+01:00;2024-03-02;07:00;08:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T07:00+01:00;2024-03-02T08:00+01:00;2024-03-02;07:00;08:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T07:00+01:00;2024-03-02T08:00+01:00;2024-03-02;07:00;08:00;Totalt i retning Vika;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T07:00+01:00;2024-03-02T08:00+01:00;2024-03-02;07:00;08:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T08:00+01:00;2024-03-02T09:00+01:00;2024-03-02;08:00;09:00;1;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T08:00+01:00;2024-03-02T09:00+01:00;2024-03-02;08:00;09:00;2;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T08:00+01:00;2024-03-02T09:00+01:00;2024-03-02;08:00;09:00;Totalt i retning Bygdøy;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T08:00+01:00;2024-03-02T09:00+01:00;2024-03-02;08:00;09:00;Totalt i retning Vika;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T08:00+01:00;2024-03-02T09:00+01:00;2024-03-02;08:00;09:00;Totalt;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T09:00+01:00;2024-03-02T10:00+01:00;2024-03-02;09:00;10:00;1;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T09:00+01:00;2024-03-02T10:00+01:00;2024-03-02;09:00;10:00;2;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T09:00+01:00;2024-03-02T10:00+01:00;2024-03-02;09:00;10:00;Totalt i retning Bygdøy;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T09:00+01:00;2024-03-02T10:00+01:00;2024-03-02;09:00;10:00;Totalt i retning Vika;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T09:00+01:00;2024-03-02T10:00+01:00;2024-03-02;09:00;10:00;Totalt;11;100,0;1;1;0;11;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T10:00+01:00;2024-03-02T11:00+01:00;2024-03-02;10:00;11:00;1;12;100,0;1;1;0;12;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T10:00+01:00;2024-03-02T11:00+01:00;2024-03-02;10:00;11:00;2;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T10:00+01:00;2024-03-02T11:00+01:00;2024-03-02;10:00;11:00;Totalt i retning Bygdøy;12;100,0;1;1;0;12;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T10:00+01:00;2024-03-02T11:00+01:00;2024-03-02;10:00;11:00;Totalt i retning Vika;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T10:00+01:00;2024-03-02T11:00+01:00;2024-03-02;10:00;11:00;Totalt;18;100,0;1;1;0;18;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T11:00+01:00;2024-03-02T12:00+01:00;2024-03-02;11:00;12:00;1;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T11:00+01:00;2024-03-02T12:00+01:00;2024-03-02;11:00;12:00;2;14;100,0;1;1;0;14;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T11:00+01:00;2024-03-02T12:00+01:00;2024-03-02;11:00;12:00;Totalt i retning Bygdøy;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T11:00+01:00;2024-03-02T12:00+01:00;2024-03-02;11:00;12:00;Totalt i retning Vika;14;100,0;1;1;0;14;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T11:00+01:00;2024-03-02T12:00+01:00;2024-03-02;11:00;12:00;Totalt;30;100,0;1;1;0;30;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T12:00+01:00;2024-03-02T13:00+01:00;2024-03-02;12:00;13:00;1;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T12:00+01:00;2024-03-02T13:00+01:00;2024-03-02;12:00;13:00;2;12;100,0;1;1;0;12;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T12:00+01:00;2024-03-02T13:00+01:00;2024-03-02;12:00;13:00;Totalt i retning Bygdøy;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T12:00+01:00;2024-03-02T13:00+01:00;2024-03-02;12:00;13:00;Totalt i retning Vika;12;100,0;1;1;0;12;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T12:00+01:00;2024-03-02T13:00+01:00;2024-03-02;12:00;13:00;Totalt;21;100,0;1;1;0;21;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T13:00+01:00;2024-03-02T14:00+01:00;2024-03-02;13:00;14:00;1;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T13:00+01:00;2024-03-02T14:00+01:00;2024-03-02;13:00;14:00;2;11;100,0;1;1;0;11;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T13:00+01:00;2024-03-02T14:00+01:00;2024-03-02;13:00;14:00;Totalt i retning Bygdøy;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T13:00+01:00;2024-03-02T14:00+01:00;2024-03-02;13:00;14:00;Totalt i retning Vika;11;100,0;1;1;0;11;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T13:00+01:00;2024-03-02T14:00+01:00;2024-03-02;13:00;14:00;Totalt;21;100,0;1;1;0;21;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T14:00+01:00;2024-03-02T15:00+01:00;2024-03-02;14:00;15:00;1;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T14:00+01:00;2024-03-02T15:00+01:00;2024-03-02;14:00;15:00;2;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T14:00+01:00;2024-03-02T15:00+01:00;2024-03-02;14:00;15:00;Totalt i retning Bygdøy;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T14:00+01:00;2024-03-02T15:00+01:00;2024-03-02;14:00;15:00;Totalt i retning Vika;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T14:00+01:00;2024-03-02T15:00+01:00;2024-03-02;14:00;15:00;Totalt;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T15:00+01:00;2024-03-02T16:00+01:00;2024-03-02;15:00;16:00;1;7;100,0;1;1;0;7;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T15:00+01:00;2024-03-02T16:00+01:00;2024-03-02;15:00;16:00;2;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T15:00+01:00;2024-03-02T16:00+01:00;2024-03-02;15:00;16:00;Totalt i retning Bygdøy;7;100,0;1;1;0;7;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T15:00+01:00;2024-03-02T16:00+01:00;2024-03-02;15:00;16:00;Totalt i retning Vika;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T15:00+01:00;2024-03-02T16:00+01:00;2024-03-02;15:00;16:00;Totalt;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T16:00+01:00;2024-03-02T17:00+01:00;2024-03-02;16:00;17:00;1;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T16:00+01:00;2024-03-02T17:00+01:00;2024-03-02;16:00;17:00;2;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T16:00+01:00;2024-03-02T17:00+01:00;2024-03-02;16:00;17:00;Totalt i retning Bygdøy;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T16:00+01:00;2024-03-02T17:00+01:00;2024-03-02;16:00;17:00;Totalt i retning Vika;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T16:00+01:00;2024-03-02T17:00+01:00;2024-03-02;16:00;17:00;Totalt;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T17:00+01:00;2024-03-02T18:00+01:00;2024-03-02;17:00;18:00;1;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T17:00+01:00;2024-03-02T18:00+01:00;2024-03-02;17:00;18:00;2;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T17:00+01:00;2024-03-02T18:00+01:00;2024-03-02;17:00;18:00;Totalt i retning Bygdøy;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T17:00+01:00;2024-03-02T18:00+01:00;2024-03-02;17:00;18:00;Totalt i retning Vika;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T17:00+01:00;2024-03-02T18:00+01:00;2024-03-02;17:00;18:00;Totalt;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T18:00+01:00;2024-03-02T19:00+01:00;2024-03-02;18:00;19:00;1;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T18:00+01:00;2024-03-02T19:00+01:00;2024-03-02;18:00;19:00;2;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T18:00+01:00;2024-03-02T19:00+01:00;2024-03-02;18:00;19:00;Totalt i retning Bygdøy;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T18:00+01:00;2024-03-02T19:00+01:00;2024-03-02;18:00;19:00;Totalt i retning Vika;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T18:00+01:00;2024-03-02T19:00+01:00;2024-03-02;18:00;19:00;Totalt;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T19:00+01:00;2024-03-02T20:00+01:00;2024-03-02;19:00;20:00;1;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T19:00+01:00;2024-03-02T20:00+01:00;2024-03-02;19:00;20:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T19:00+01:00;2024-03-02T20:00+01:00;2024-03-02;19:00;20:00;Totalt i retning Bygdøy;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T19:00+01:00;2024-03-02T20:00+01:00;2024-03-02;19:00;20:00;Totalt i retning Vika;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T19:00+01:00;2024-03-02T20:00+01:00;2024-03-02;19:00;20:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T20:00+01:00;2024-03-02T21:00+01:00;2024-03-02;20:00;21:00;1;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T20:00+01:00;2024-03-02T21:00+01:00;2024-03-02;20:00;21:00;2;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T20:00+01:00;2024-03-02T21:00+01:00;2024-03-02;20:00;21:00;Totalt i retning Bygdøy;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T20:00+01:00;2024-03-02T21:00+01:00;2024-03-02;20:00;21:00;Totalt i retning Vika;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T20:00+01:00;2024-03-02T21:00+01:00;2024-03-02;20:00;21:00;Totalt;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-02T21:00+01:00;2024-03-02T22:00+01:00;2024-03-02;21:00;22:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
